scandens	0.250198161290323	0.749801838709677	31250000.5
fortis	0.774653116666667	0.225346883333333	31750000.5
scandens	0.197915774193548	0.802084225806452	31750000.5
fortis	0.665037683333333	0.334962316666667	32250000.5
scandens	0.214295387096774	0.785704612903226	32250000.5
fortis	0.5306524	0.4693476	32750000.5
scandens	0.165067451612903	0.834932548387097	32750000.5
fortis	0.822654933333333	0.177345066666667	33250000.5
scandens	0.195947870967742	0.804052129032258	33250000.5
fortis	0.730157116666667	0.269842883333333	33750000.5
scandens	0.228320419354839	0.771679580645161	33750000.5
fortis	0.805684016666667	0.194315983333333	34250000.5
scandens	0.243292483870968	0.756707516129032	34250000.5
fortis	0.789949716666667	0.210050283333333	34750000.5
scandens	0.256284677419355	0.743715322580645	34750000.5
fortis	0.606468916666667	0.393531083333333	35250000.5
scandens	0.228296193548387	0.771703806451613	35250000.5
fortis	0.704028683333333	0.295971316666667	35750000.5
scandens	0.254964161290323	0.745035838709677	35750000.5
fortis	0.690503483333333	0.309496516666667	36250000.5
scandens	0.236061548387097	0.763938451612903	36250000.5
fortis	0.6937077	0.3062923	36750000.5
scandens	0.290242612903226	0.709757387096774	36750000.5
fortis	0.716840483333333	0.283159516666667	37250000.5
scandens	0.246837064516129	0.753162935483871	37250000.5
fortis	0.7102616	0.2897384	37750000.5
scandens	0.240052806451613	0.759947193548387	37750000.5
fortis	0.779867883333333	0.220132116666667	38250000.5
scandens	0.241941709677419	0.758058290322581	38250000.5
fortis	0.62936555	0.37063445	38750000.5
scandens	0.271131096774194	0.728868903225806	38750000.5
fortis	0.721569466666667	0.278430533333333	39250000.5
scandens	0.157538064516129	0.842461935483871	39250000.5
fortis	0.7156386	0.2843614	39750000.5
scandens	0.195558967741935	0.804441032258065	39750000.5
fortis	0.737685066666667	0.262314933333333	40250000.5
scandens	0.145401419354839	0.854598580645161	40250000.5
fortis	0.611051666666667	0.388948333333333	40750000.5
scandens	0.116997129032258	0.883002870967742	40750000.5
fortis	0.56831135	0.43168865	41250000.5
scandens	0.11554764516129	0.88445235483871	41250000.5
fortis	0.642967166666667	0.357032833333333	41750000.5
scandens	0.115366516129032	0.884633483870968	41750000.5
fortis	0.6647272	0.3352728	42250000.5
scandens	0.195085322580645	0.804914677419355	42250000.5
fortis	0.740412416666667	0.259587583333333	42750000.5
scandens	0.185043419354839	0.814956580645161	42750000.5
fortis	0.741631116666667	0.258368883333333	43250000.5
scandens	0.202273548387097	0.797726451612903	43250000.5
fortis	0.71348065	0.28651935	43750000.5
scandens	0.202244225806452	0.797755774193548	43750000.5
fortis	0.6840675	0.3159325	44250000.5
scandens	0.23846035483871	0.76153964516129	44250000.5
fortis	0.8202131	0.1797869	44750000.5
scandens	0.208451903225806	0.791548096774194	44750000.5
fortis	0.799225266666667	0.200774733333333	45250000.5
scandens	0.249897290322581	0.750102709677419	45250000.5
fortis	0.896103233333333	0.103896766666667	45750000.5
scandens	0.503796935483871	0.496203064516129	45750000.5
fortis	0.8692149	0.1307851	46250000.5
scandens	0.280357548387097	0.719642451612903	46250000.5
fortis	0.855306133333333	0.144693866666667	46750000.5
scandens	0.549542967741935	0.450457032258064	46750000.5
fortis	0.874808266666667	0.125191733333333	47250000.5
scandens	0.418294774193548	0.581705225806452	47250000.5
fortis	0.792447683333333	0.207552316666667	47750000.5
scandens	0.192486903225806	0.807513096774194	47750000.5
fortis	0.823138816666667	0.176861183333333	48250000.5
scandens	0.271328193548387	0.728671806451613	48250000.5
fortis	0.6687237	0.3312763	48750000.5
scandens	0.295322774193548	0.704677225806452	48750000.5
fortis	0.782383116666667	0.217616883333333	49250000.5
scandens	0.230023483870968	0.769976516129032	49250000.5
fortis	0.8416913	0.1583087	49750000.5
scandens	0.326299516129032	0.673700483870968	49750000.5
fortis	0.773175766666667	0.226824233333333	50250000.5
scandens	0.261396806451613	0.738603193548387	50250000.5
fortis	0.717814583333333	0.282185416666667	50750000.5
scandens	0.295842064516129	0.704157935483871	50750000.5
fortis	0.637597066666667	0.362402933333333	51250000.5
scandens	0.308525129032258	0.691474870967742	51250000.5
fortis	0.8048384	0.1951616	51750000.5
scandens	0.248384838709677	0.751615161290323	51750000.5
fortis	0.898069966666667	0.101930033333333	52250000.5
scandens	0.600521612903226	0.399478387096774	52250000.5
fortis	0.848506783333333	0.151493216666667	52750000.5
scandens	0.533113838709677	0.466886161290323	52750000.5
fortis	0.752483383333333	0.247516616666667	53250000.5
scandens	0.331217387096774	0.668782612903226	53250000.5
fortis	0.55886575	0.44113425	53750000.5
scandens	0.108187935483871	0.891812064516129	53750000.5
fortis	0.392565033333333	0.607434966666667	54250000.5
scandens	0.0991197096774194	0.900880290322581	54250000.5
fortis	0.75466275	0.24533725	54750000.5
scandens	0.275527451612903	0.724472548387097	54750000.5
fortis	0.918988666666667	0.0810113333333333	55250000.5
scandens	0.371502903225806	0.628497096774194	55250000.5
fortis	0.884167083333333	0.115832916666667	55750000.5
scandens	0.302282419354839	0.697717580645161	55750000.5
fortis	0.92727235	0.07272765	56250000.5
scandens	0.387870419354839	0.612129580645161	56250000.5
fortis	0.730257266666667	0.269742733333333	56750000.5
scandens	0.149780838709677	0.850219161290323	56750000.5
fortis	0.795406633333333	0.204593366666667	57250000.5
scandens	0.295938709677419	0.704061290322581	57250000.5
fortis	0.737591166666667	0.262408833333333	57750000.5
scandens	0.214821483870968	0.785178516129032	57750000.5
fortis	0.843268133333333	0.156731866666667	58250000.5
scandens	0.286002580645161	0.713997419354839	58250000.5
fortis	0.829482266666667	0.170517733333333	58750000.5
scandens	0.342979580645161	0.657020419354839	58750000.5
fortis	0.646988533333333	0.353011466666667	59250000.5
scandens	0.444521580645161	0.555478419354839	59250000.5
fortis	0.8284938	0.1715062	59750000.5
scandens	0.213358967741935	0.786641032258064	59750000.5
fortis	0.79091455	0.20908545	60250000.5
scandens	0.25532364516129	0.74467635483871	60250000.5
fortis	0.68262905	0.31737095	60750000.5
scandens	0.225886419354839	0.774113580645161	60750000.5
fortis	0.754881133333333	0.245118866666667	61250000.5
scandens	0.262660677419355	0.737339322580645	61250000.5
fortis	0.751115516666667	0.248884483333333	61750000.5
scandens	0.251687548387097	0.748312451612903	61750000.5
fortis	0.899980933333333	0.100019066666667	62250000.5
scandens	0.343308709677419	0.656691290322581	62250000.5
fortis	0.705174233333333	0.294825766666667	62750000.5
scandens	0.314484483870968	0.685515516129032	62750000.5
fortis	0.8748382	0.1251618	63250000.5
scandens	0.345450387096774	0.654549612903226	63250000.5
fortis	0.86519385	0.13480615	63750000.5
scandens	0.25458464516129	0.74541535483871	63750000.5
fortis	0.866215583333333	0.133784416666667	64250000.5
scandens	0.247013290322581	0.752986709677419	64250000.5
fortis	0.443381616666667	0.556618383333333	64750000.5
scandens	0.216187838709677	0.783812161290323	64750000.5
fortis	0.773779616666667	0.226220383333333	65250000.5
scandens	0.423234	0.576766	65250000.5
fortis	0.5582453	0.4417547	65750000.5
scandens	0.215471870967742	0.784528129032258	65750000.5
fortis	0.46507635	0.53492365	66250000.5
scandens	0.517612451612903	0.482387548387097	66250000.5
fortis	0.692723916666667	0.307276083333333	66750000.5
scandens	0.327485580645161	0.672514419354839	66750000.5
fortis	0.7761999	0.2238001	67250000.5
scandens	0.458116548387097	0.541883451612903	67250000.5
fortis	0.762717766666667	0.237282233333333	67750000.5
scandens	0.515946129032258	0.484053870967742	67750000.5
fortis	0.6572112	0.3427888	68250000.5
scandens	0.178210483870968	0.821789516129032	68250000.5
fortis	0.579589366666667	0.420410633333333	68750000.5
scandens	0.157514419354839	0.842485580645161	68750000.5
fortis	0.59193965	0.40806035	69250000.5
scandens	0.154041516129032	0.845958483870968	69250000.5
fortis	0.90009765	0.09990235	69750000.5
scandens	0.519584387096774	0.480415612903226	69750000.5
fortis	0.87570695	0.12429305	70250000.5
scandens	0.229447064516129	0.770552935483871	70250000.5
fortis	0.895511583333333	0.104488416666667	70750000.5
scandens	0.499086322580645	0.500913677419355	70750000.5
fortis	0.914715733333333	0.0852842666666667	71250000.5
scandens	0.525177032258065	0.474822967741935	71250000.5
fortis	0.871428233333333	0.128571766666667	71750000.5
scandens	0.638232548387097	0.361767451612903	71750000.5
